"","Decad","var","province","cnt.total","year","decad.name"
"2299",25,"planting_start","Northern",0,"2021",2021-09-02
"2300",26,"planting_start","Northern",0,"2021",2021-09-12
"2301",27,"planting_start","Northern",0,"2021",2021-09-22
"2302",28,"planting_start","Northern",0,"2021",2021-10-02
"2303",34,"planting_start","Northern",0,"2021",2021-12-02
"2304",36,"planting_start","Northern",0,"2021",2021-12-22
"2305",4,"planting_start","Southern",2,"2021",2022-02-01
"2306",30,"planting_start","Southern",4,"2021",2021-10-22
"2307",31,"planting_start","Southern",14,"2021",2021-11-02
"2308",32,"planting_start","Southern",31,"2021",2021-11-12
"2309",33,"planting_start","Southern",18,"2021",2021-11-22
"2310",34,"planting_start","Southern",10,"2021",2021-12-02
"2311",35,"planting_start","Southern",5,"2021",2021-12-12
"2312",1,"planting_start","Southern",0,"2021",2022-01-01
"2313",2,"planting_start","Southern",0,"2021",2022-01-11
"2314",3,"planting_start","Southern",0,"2021",2022-01-21
"2315",5,"planting_start","Southern",0,"2021",2022-02-11
"2316",6,"planting_start","Southern",0,"2021",2022-02-21
"2317",7,"planting_start","Southern",0,"2021",2022-03-02
"2318",8,"planting_start","Southern",0,"2021",2022-03-12
"2319",9,"planting_start","Southern",0,"2021",2022-03-22
"2320",10,"planting_start","Southern",0,"2021",2022-04-02
"2321",11,"planting_start","Southern",0,"2021",2022-04-12
"2322",12,"planting_start","Southern",0,"2021",2022-04-22
"2323",13,"planting_start","Southern",0,"2021",2022-05-02
"2324",14,"planting_start","Southern",0,"2021",2022-05-12
"2325",15,"planting_start","Southern",0,"2021",2022-05-22
"2326",16,"planting_start","Southern",0,"2021",2022-06-02
"2327",17,"planting_start","Southern",0,"2021",2022-06-12
"2328",18,"planting_start","Southern",0,"2021",2022-06-22
"2329",19,"planting_start","Southern",0,"2021",2022-07-02
"2330",20,"planting_start","Southern",0,"2021",2022-07-12
"2331",21,"planting_start","Southern",0,"2021",2022-07-22
"2332",22,"planting_start","Southern",0,"2021",2022-08-02
"2333",23,"planting_start","Southern",0,"2021",2022-08-12
"2334",24,"planting_start","Southern",0,"2021",2022-08-22
"2335",25,"planting_start","Southern",0,"2021",2021-09-02
"2336",26,"planting_start","Southern",0,"2021",2021-09-12
"2337",27,"planting_start","Southern",0,"2021",2021-09-22
"2338",28,"planting_start","Southern",0,"2021",2021-10-02
"2339",29,"planting_start","Southern",0,"2021",2021-10-12
"2340",36,"planting_start","Southern",0,"2021",2021-12-22
"2341",4,"prep_start","Copperbelt",1,"2021",2022-02-01
"2342",9,"prep_start","Copperbelt",1,"2021",2022-03-22
"2343",18,"prep_start","Copperbelt",2,"2021",2022-06-22
"2344",20,"prep_start","Copperbelt",1,"2021",2022-07-12
"2345",21,"prep_start","Copperbelt",4,"2021",2022-07-22
"2346",22,"prep_start","Copperbelt",8,"2021",2022-08-02
"2347",23,"prep_start","Copperbelt",17,"2021",2022-08-12
"2348",24,"prep_start","Copperbelt",11,"2021",2022-08-22
"2349",25,"prep_start","Copperbelt",11,"2021",2021-09-02
"2350",26,"prep_start","Copperbelt",8,"2021",2021-09-12
"2351",27,"prep_start","Copperbelt",12,"2021",2021-09-22
"2352",28,"prep_start","Copperbelt",10,"2021",2021-10-02
"2353",29,"prep_start","Copperbelt",12,"2021",2021-10-12
"2354",30,"prep_start","Copperbelt",6,"2021",2021-10-22
"2355",31,"prep_start","Copperbelt",2,"2021",2021-11-02
"2356",32,"prep_start","Copperbelt",4,"2021",2021-11-12
"2357",33,"prep_start","Copperbelt",2,"2021",2021-11-22
"2358",34,"prep_start","Copperbelt",1,"2021",2021-12-02
"2359",1,"prep_start","Copperbelt",0,"2021",2022-01-01
"2360",2,"prep_start","Copperbelt",0,"2021",2022-01-11
"2361",3,"prep_start","Copperbelt",0,"2021",2022-01-21
"2362",5,"prep_start","Copperbelt",0,"2021",2022-02-11
"2363",6,"prep_start","Copperbelt",0,"2021",2022-02-21
"2364",7,"prep_start","Copperbelt",0,"2021",2022-03-02
"2365",8,"prep_start","Copperbelt",0,"2021",2022-03-12
"2366",10,"prep_start","Copperbelt",0,"2021",2022-04-02
"2367",11,"prep_start","Copperbelt",0,"2021",2022-04-12
"2368",12,"prep_start","Copperbelt",0,"2021",2022-04-22
"2369",13,"prep_start","Copperbelt",0,"2021",2022-05-02
"2370",14,"prep_start","Copperbelt",0,"2021",2022-05-12
"2371",15,"prep_start","Copperbelt",0,"2021",2022-05-22
"2372",16,"prep_start","Copperbelt",0,"2021",2022-06-02
"2373",17,"prep_start","Copperbelt",0,"2021",2022-06-12
"2374",19,"prep_start","Copperbelt",0,"2021",2022-07-02
"2375",35,"prep_start","Copperbelt",0,"2021",2021-12-12
"2376",36,"prep_start","Copperbelt",0,"2021",2021-12-22
"2377",4,"prep_start","Luapula",1,"2021",2022-02-01
"2378",5,"prep_start","Luapula",1,"2021",2022-02-11
"2379",8,"prep_start","Luapula",1,"2021",2022-03-12
"2380",10,"prep_start","Luapula",2,"2021",2022-04-02
"2381",15,"prep_start","Luapula",1,"2021",2022-05-22
"2382",17,"prep_start","Luapula",2,"2021",2022-06-12
"2383",18,"prep_start","Luapula",2,"2021",2022-06-22
"2384",21,"prep_start","Luapula",3,"2021",2022-07-22
"2385",22,"prep_start","Luapula",3,"2021",2022-08-02
"2386",23,"prep_start","Luapula",9,"2021",2022-08-12
"2387",24,"prep_start","Luapula",5,"2021",2022-08-22
"2388",25,"prep_start","Luapula",6,"2021",2021-09-02
"2389",26,"prep_start","Luapula",5,"2021",2021-09-12
"2390",27,"prep_start","Luapula",8,"2021",2021-09-22
"2391",28,"prep_start","Luapula",9,"2021",2021-10-02
"2392",29,"prep_start","Luapula",11,"2021",2021-10-12
"2393",30,"prep_start","Luapula",8,"2021",2021-10-22
"2394",1,"prep_start","Luapula",0,"2021",2022-01-01
"2395",2,"prep_start","Luapula",0,"2021",2022-01-11
"2396",3,"prep_start","Luapula",0,"2021",2022-01-21
"2397",6,"prep_start","Luapula",0,"2021",2022-02-21
"2398",7,"prep_start","Luapula",0,"2021",2022-03-02
"2399",9,"prep_start","Luapula",0,"2021",2022-03-22
"2400",11,"prep_start","Luapula",0,"2021",2022-04-12
"2401",12,"prep_start","Luapula",0,"2021",2022-04-22
"2402",13,"prep_start","Luapula",0,"2021",2022-05-02
"2403",14,"prep_start","Luapula",0,"2021",2022-05-12
"2404",16,"prep_start","Luapula",0,"2021",2022-06-02
"2405",19,"prep_start","Luapula",0,"2021",2022-07-02
"2406",20,"prep_start","Luapula",0,"2021",2022-07-12
"2407",31,"prep_start","Luapula",0,"2021",2021-11-02
"2408",32,"prep_start","Luapula",0,"2021",2021-11-12
"2409",33,"prep_start","Luapula",0,"2021",2021-11-22
"2410",34,"prep_start","Luapula",0,"2021",2021-12-02
"2411",35,"prep_start","Luapula",0,"2021",2021-12-12
"2412",36,"prep_start","Luapula",0,"2021",2021-12-22
"2413",4,"prep_start","Lusaka",1,"2021",2022-02-01
"2414",16,"prep_start","Lusaka",1,"2021",2022-06-02
"2415",18,"prep_start","Lusaka",2,"2021",2022-06-22
"2416",19,"prep_start","Lusaka",1,"2021",2022-07-02
"2417",20,"prep_start","Lusaka",1,"2021",2022-07-12
"2418",23,"prep_start","Lusaka",4,"2021",2022-08-12
"2419",24,"prep_start","Lusaka",10,"2021",2022-08-22
"2420",25,"prep_start","Lusaka",4,"2021",2021-09-02
"2421",26,"prep_start","Lusaka",2,"2021",2021-09-12
"2422",27,"prep_start","Lusaka",8,"2021",2021-09-22
"2423",28,"prep_start","Lusaka",6,"2021",2021-10-02
"2424",29,"prep_start","Lusaka",3,"2021",2021-10-12
"2425",30,"prep_start","Lusaka",1,"2021",2021-10-22
"2426",31,"prep_start","Lusaka",2,"2021",2021-11-02
"2427",33,"prep_start","Lusaka",1,"2021",2021-11-22
"2428",1,"prep_start","Lusaka",0,"2021",2022-01-01
"2429",2,"prep_start","Lusaka",0,"2021",2022-01-11
"2430",3,"prep_start","Lusaka",0,"2021",2022-01-21
"2431",5,"prep_start","Lusaka",0,"2021",2022-02-11
"2432",6,"prep_start","Lusaka",0,"2021",2022-02-21
"2433",7,"prep_start","Lusaka",0,"2021",2022-03-02
"2434",8,"prep_start","Lusaka",0,"2021",2022-03-12
"2435",9,"prep_start","Lusaka",0,"2021",2022-03-22
"2436",10,"prep_start","Lusaka",0,"2021",2022-04-02
"2437",11,"prep_start","Lusaka",0,"2021",2022-04-12
"2438",12,"prep_start","Lusaka",0,"2021",2022-04-22
"2439",13,"prep_start","Lusaka",0,"2021",2022-05-02
"2440",14,"prep_start","Lusaka",0,"2021",2022-05-12
"2441",15,"prep_start","Lusaka",0,"2021",2022-05-22
"2442",17,"prep_start","Lusaka",0,"2021",2022-06-12
"2443",21,"prep_start","Lusaka",0,"2021",2022-07-22
"2444",22,"prep_start","Lusaka",0,"2021",2022-08-02
"2445",32,"prep_start","Lusaka",0,"2021",2021-11-12
"2446",34,"prep_start","Lusaka",0,"2021",2021-12-02
"2447",35,"prep_start","Lusaka",0,"2021",2021-12-12
"2448",36,"prep_start","Lusaka",0,"2021",2021-12-22
"2449",4,"rain_end","Eastern",1,"2021",2022-02-01
"2450",5,"rain_end","Eastern",1,"2021",2022-02-11
"2451",6,"rain_end","Eastern",7,"2021",2022-02-21
"2452",7,"rain_end","Eastern",4,"2021",2022-03-02
"2453",8,"rain_end","Eastern",11,"2021",2022-03-12
"2454",9,"rain_end","Eastern",22,"2021",2022-03-22
"2455",10,"rain_end","Eastern",16,"2021",2022-04-02
"2456",11,"rain_end","Eastern",9,"2021",2022-04-12
"2457",12,"rain_end","Eastern",6,"2021",2022-04-22
"2458",13,"rain_end","Eastern",3,"2021",2022-05-02
"2459",14,"rain_end","Eastern",1,"2021",2022-05-12
"2460",32,"rain_end","Eastern",1,"2021",2021-11-12
"2461",1,"rain_end","Eastern",0,"2021",2022-01-01
"2462",2,"rain_end","Eastern",0,"2021",2022-01-11
"2463",3,"rain_end","Eastern",0,"2021",2022-01-21
"2464",15,"rain_end","Eastern",0,"2021",2022-05-22
"2465",16,"rain_end","Eastern",0,"2021",2022-06-02
"2466",17,"rain_end","Eastern",0,"2021",2022-06-12
"2467",18,"rain_end","Eastern",0,"2021",2022-06-22
"2468",19,"rain_end","Eastern",0,"2021",2022-07-02
"2469",20,"rain_end","Eastern",0,"2021",2022-07-12
"2470",21,"rain_end","Eastern",0,"2021",2022-07-22
"2471",22,"rain_end","Eastern",0,"2021",2022-08-02
"2472",23,"rain_end","Eastern",0,"2021",2022-08-12
"2473",24,"rain_end","Eastern",0,"2021",2022-08-22
"2474",25,"rain_end","Eastern",0,"2021",2021-09-02
"2475",26,"rain_end","Eastern",0,"2021",2021-09-12
"2476",27,"rain_end","Eastern",0,"2021",2021-09-22
"2477",28,"rain_end","Eastern",0,"2021",2021-10-02
"2478",29,"rain_end","Eastern",0,"2021",2021-10-12
"2479",30,"rain_end","Eastern",0,"2021",2021-10-22
"2480",31,"rain_end","Eastern",0,"2021",2021-11-02
"2481",33,"rain_end","Eastern",0,"2021",2021-11-22
"2482",34,"rain_end","Eastern",0,"2021",2021-12-02
"2483",35,"rain_end","Eastern",0,"2021",2021-12-12
"2484",36,"rain_end","Eastern",0,"2021",2021-12-22
"2485",4,"rain_end","Luapula",2,"2021",2022-02-01
"2486",6,"rain_end","Luapula",1,"2021",2022-02-21
"2487",8,"rain_end","Luapula",1,"2021",2022-03-12
"2488",9,"rain_end","Luapula",7,"2021",2022-03-22
"2489",10,"rain_end","Luapula",13,"2021",2022-04-02
"2490",11,"rain_end","Luapula",20,"2021",2022-04-12
"2491",12,"rain_end","Luapula",24,"2021",2022-04-22
"2492",13,"rain_end","Luapula",2,"2021",2022-05-02
"2493",14,"rain_end","Luapula",4,"2021",2022-05-12
"2494",15,"rain_end","Luapula",2,"2021",2022-05-22
"2495",32,"rain_end","Luapula",1,"2021",2021-11-12
"2496",1,"rain_end","Luapula",0,"2021",2022-01-01
"2497",2,"rain_end","Luapula",0,"2021",2022-01-11
"2498",3,"rain_end","Luapula",0,"2021",2022-01-21
"2499",5,"rain_end","Luapula",0,"2021",2022-02-11
"2500",7,"rain_end","Luapula",0,"2021",2022-03-02
"2501",16,"rain_end","Luapula",0,"2021",2022-06-02
"2502",17,"rain_end","Luapula",0,"2021",2022-06-12
"2503",18,"rain_end","Luapula",0,"2021",2022-06-22
"2504",19,"rain_end","Luapula",0,"2021",2022-07-02
"2505",20,"rain_end","Luapula",0,"2021",2022-07-12
"2506",21,"rain_end","Luapula",0,"2021",2022-07-22
"2507",22,"rain_end","Luapula",0,"2021",2022-08-02
"2508",23,"rain_end","Luapula",0,"2021",2022-08-12
"2509",24,"rain_end","Luapula",0,"2021",2022-08-22
"2510",25,"rain_end","Luapula",0,"2021",2021-09-02
"2511",26,"rain_end","Luapula",0,"2021",2021-09-12
"2512",27,"rain_end","Luapula",0,"2021",2021-09-22
"2513",28,"rain_end","Luapula",0,"2021",2021-10-02
"2514",29,"rain_end","Luapula",0,"2021",2021-10-12
"2515",30,"rain_end","Luapula",0,"2021",2021-10-22
"2516",31,"rain_end","Luapula",0,"2021",2021-11-02
"2517",33,"rain_end","Luapula",0,"2021",2021-11-22
"2518",34,"rain_end","Luapula",0,"2021",2021-12-02
"2519",35,"rain_end","Luapula",0,"2021",2021-12-12
"2520",36,"rain_end","Luapula",0,"2021",2021-12-22
"2521",4,"rain_end","North-Western",1,"2021",2022-02-01
"2522",5,"rain_end","North-Western",1,"2021",2022-02-11
"2523",8,"rain_end","North-Western",6,"2021",2022-03-12
"2524",9,"rain_end","North-Western",12,"2021",2022-03-22
"2525",10,"rain_end","North-Western",7,"2021",2022-04-02
"2526",11,"rain_end","North-Western",31,"2021",2022-04-12
"2527",12,"rain_end","North-Western",6,"2021",2022-04-22
"2528",14,"rain_end","North-Western",2,"2021",2022-05-12
"2529",23,"rain_end","North-Western",1,"2021",2022-08-12
"2530",35,"rain_end","North-Western",1,"2021",2021-12-12
"2531",1,"rain_end","North-Western",0,"2021",2022-01-01
"2532",2,"rain_end","North-Western",0,"2021",2022-01-11
"2533",3,"rain_end","North-Western",0,"2021",2022-01-21
"2534",6,"rain_end","North-Western",0,"2021",2022-02-21
"2535",7,"rain_end","North-Western",0,"2021",2022-03-02
"2536",13,"rain_end","North-Western",0,"2021",2022-05-02
"2537",15,"rain_end","North-Western",0,"2021",2022-05-22
"2538",16,"rain_end","North-Western",0,"2021",2022-06-02
"2539",17,"rain_end","North-Western",0,"2021",2022-06-12
"2540",18,"rain_end","North-Western",0,"2021",2022-06-22
"2541",19,"rain_end","North-Western",0,"2021",2022-07-02
"2542",20,"rain_end","North-Western",0,"2021",2022-07-12
"2543",21,"rain_end","North-Western",0,"2021",2022-07-22
"2544",22,"rain_end","North-Western",0,"2021",2022-08-02
"2545",24,"rain_end","North-Western",0,"2021",2022-08-22
"2546",25,"rain_end","North-Western",0,"2021",2021-09-02
"2547",26,"rain_end","North-Western",0,"2021",2021-09-12
"2548",27,"rain_end","North-Western",0,"2021",2021-09-22
"2549",28,"rain_end","North-Western",0,"2021",2021-10-02
"2550",29,"rain_end","North-Western",0,"2021",2021-10-12
"2551",30,"rain_end","North-Western",0,"2021",2021-10-22
"2552",31,"rain_end","North-Western",0,"2021",2021-11-02
"2553",32,"rain_end","North-Western",0,"2021",2021-11-12
"2554",33,"rain_end","North-Western",0,"2021",2021-11-22
"2555",34,"rain_end","North-Western",0,"2021",2021-12-02
"2556",36,"rain_end","North-Western",0,"2021",2021-12-22
"2557",4,"rain_end","Southern",4,"2021",2022-02-01
"2558",5,"rain_end","Southern",1,"2021",2022-02-11
"2559",6,"rain_end","Southern",4,"2021",2022-02-21
"2560",7,"rain_end","Southern",7,"2021",2022-03-02
"2561",8,"rain_end","Southern",19,"2021",2022-03-12
"2562",9,"rain_end","Southern",25,"2021",2022-03-22
"2563",10,"rain_end","Southern",10,"2021",2022-04-02
"2564",11,"rain_end","Southern",10,"2021",2022-04-12
"2565",12,"rain_end","Southern",4,"2021",2022-04-22
"2566",1,"rain_end","Southern",0,"2021",2022-01-01
"2567",2,"rain_end","Southern",0,"2021",2022-01-11
"2568",3,"rain_end","Southern",0,"2021",2022-01-21
"2569",13,"rain_end","Southern",0,"2021",2022-05-02
"2570",14,"rain_end","Southern",0,"2021",2022-05-12
"2571",15,"rain_end","Southern",0,"2021",2022-05-22
"2572",16,"rain_end","Southern",0,"2021",2022-06-02
"2573",17,"rain_end","Southern",0,"2021",2022-06-12
"2574",18,"rain_end","Southern",0,"2021",2022-06-22
"2575",19,"rain_end","Southern",0,"2021",2022-07-02
"2576",20,"rain_end","Southern",0,"2021",2022-07-12
"2577",21,"rain_end","Southern",0,"2021",2022-07-22
"2578",22,"rain_end","Southern",0,"2021",2022-08-02
"2579",23,"rain_end","Southern",0,"2021",2022-08-12
"2580",24,"rain_end","Southern",0,"2021",2022-08-22
"2581",25,"rain_end","Southern",0,"2021",2021-09-02
"2582",26,"rain_end","Southern",0,"2021",2021-09-12
"2583",27,"rain_end","Southern",0,"2021",2021-09-22
"2584",28,"rain_end","Southern",0,"2021",2021-10-02
"2585",29,"rain_end","Southern",0,"2021",2021-10-12
"2586",30,"rain_end","Southern",0,"2021",2021-10-22
"2587",31,"rain_end","Southern",0,"2021",2021-11-02
"2588",32,"rain_end","Southern",0,"2021",2021-11-12
"2589",33,"rain_end","Southern",0,"2021",2021-11-22
"2590",34,"rain_end","Southern",0,"2021",2021-12-02
"2591",35,"rain_end","Southern",0,"2021",2021-12-12
"2592",36,"rain_end","Southern",0,"2021",2021-12-22
"2593",4,"rain_start","Luapula",1,"2021",2022-02-01
"2594",27,"rain_start","Luapula",2,"2021",2021-09-22
"2595",28,"rain_start","Luapula",1,"2021",2021-10-02
"2596",29,"rain_start","Luapula",15,"2021",2021-10-12
"2597",30,"rain_start","Luapula",22,"2021",2021-10-22
"2598",31,"rain_start","Luapula",9,"2021",2021-11-02
"2599",32,"rain_start","Luapula",18,"2021",2021-11-12
"2600",33,"rain_start","Luapula",5,"2021",2021-11-22
"2601",35,"rain_start","Luapula",3,"2021",2021-12-12
"2602",36,"rain_start","Luapula",1,"2021",2021-12-22
"2603",1,"rain_start","Luapula",0,"2021",2022-01-01
"2604",2,"rain_start","Luapula",0,"2021",2022-01-11
"2605",3,"rain_start","Luapula",0,"2021",2022-01-21
"2606",5,"rain_start","Luapula",0,"2021",2022-02-11
"2607",6,"rain_start","Luapula",0,"2021",2022-02-21
"2608",7,"rain_start","Luapula",0,"2021",2022-03-02
"2609",8,"rain_start","Luapula",0,"2021",2022-03-12
"2610",9,"rain_start","Luapula",0,"2021",2022-03-22
"2611",10,"rain_start","Luapula",0,"2021",2022-04-02
"2612",11,"rain_start","Luapula",0,"2021",2022-04-12
"2613",12,"rain_start","Luapula",0,"2021",2022-04-22
"2614",13,"rain_start","Luapula",0,"2021",2022-05-02
"2615",14,"rain_start","Luapula",0,"2021",2022-05-12
"2616",15,"rain_start","Luapula",0,"2021",2022-05-22
"2617",16,"rain_start","Luapula",0,"2021",2022-06-02
"2618",17,"rain_start","Luapula",0,"2021",2022-06-12
"2619",18,"rain_start","Luapula",0,"2021",2022-06-22
"2620",19,"rain_start","Luapula",0,"2021",2022-07-02
"2621",20,"rain_start","Luapula",0,"2021",2022-07-12
"2622",21,"rain_start","Luapula",0,"2021",2022-07-22
"2623",22,"rain_start","Luapula",0,"2021",2022-08-02
"2624",23,"rain_start","Luapula",0,"2021",2022-08-12
"2625",24,"rain_start","Luapula",0,"2021",2022-08-22
"2626",25,"rain_start","Luapula",0,"2021",2021-09-02
"2627",26,"rain_start","Luapula",0,"2021",2021-09-12
"2628",34,"rain_start","Luapula",0,"2021",2021-12-02
"2629",4,"rain_start","Northern",2,"2021",2022-02-01
"2630",26,"rain_start","Northern",2,"2021",2021-09-12
"2631",27,"rain_start","Northern",3,"2021",2021-09-22
"2632",29,"rain_start","Northern",8,"2021",2021-10-12
"2633",30,"rain_start","Northern",24,"2021",2021-10-22
"2634",31,"rain_start","Northern",12,"2021",2021-11-02
"2635",32,"rain_start","Northern",19,"2021",2021-11-12
"2636",33,"rain_start","Northern",4,"2021",2021-11-22
"2637",34,"rain_start","Northern",1,"2021",2021-12-02
"2638",35,"rain_start","Northern",1,"2021",2021-12-12
"2639",1,"rain_start","Northern",0,"2021",2022-01-01
"2640",2,"rain_start","Northern",0,"2021",2022-01-11
"2641",3,"rain_start","Northern",0,"2021",2022-01-21
"2642",5,"rain_start","Northern",0,"2021",2022-02-11
"2643",6,"rain_start","Northern",0,"2021",2022-02-21
"2644",7,"rain_start","Northern",0,"2021",2022-03-02
"2645",8,"rain_start","Northern",0,"2021",2022-03-12
"2646",9,"rain_start","Northern",0,"2021",2022-03-22
"2647",10,"rain_start","Northern",0,"2021",2022-04-02
"2648",11,"rain_start","Northern",0,"2021",2022-04-12
"2649",12,"rain_start","Northern",0,"2021",2022-04-22
"2650",13,"rain_start","Northern",0,"2021",2022-05-02
"2651",14,"rain_start","Northern",0,"2021",2022-05-12
"2652",15,"rain_start","Northern",0,"2021",2022-05-22
"2653",16,"rain_start","Northern",0,"2021",2022-06-02
"2654",17,"rain_start","Northern",0,"2021",2022-06-12
